"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2015年11月12日","4,588.9","4,617.8","4,639.3","4,588.1","146.81M","-1.04%"
"2015年11月11日","4,636.9","4,657.2","4,677.8","4,631.1","134.24M","-0.10%"
"2015年11月10日","4,641.7","4,628.8","4,647.3","4,616.7","156.09M","-0.30%"
"2015年11月9日","4,655.5","4,687.4","4,694.3","4,627.1","159.65M","-1.10%"
"2015年11月6日","4,707.2","4,695.9","4,710.5","4,665.4","169.35M","0.09%"
"2015年11月5日","4,702.9","4,718.5","4,731.6","4,678.8","171.32M","-0.31%"
"2015年11月4日","4,717.5","4,729.1","4,737.1","4,698.8","170.08M","-0.03%"
"2015年11月3日","4,719.0","4,692.0","4,735.3","4,686.0","153.00M","0.32%"
"2015年11月2日","4,703.9","4,658.8","4,707.8","4,652.5","139.24M","1.18%"
"2015年10月30日","4,648.8","4,676.3","4,681.2","4,648.8","187.34M","-0.47%"
"2015年10月29日","4,670.8","4,657.8","4,678.2","4,653.0","147.09M","-0.17%"
"2015年10月28日","4,678.6","4,649.1","4,678.6","4,609.9","178.00M","0.85%"
"2015年10月27日","4,639.2","4,617.6","4,645.9","4,617.4","172.18M","0.18%"
"2015年10月26日","4,630.9","4,621.1","4,638.8","4,606.7","168.72M","0.15%"
"2015年10月23日","4,624.1","4,623.7","4,646.0","4,598.7","225.47M","2.68%"
"2015年10月22日","4,503.2","4,451.3","4,504.7","4,438.6","220.99M","2.03%"
"2015年10月21日","4,413.5","4,462.2","4,464.7","4,409.9","172.79M","-0.56%"
"2015年10月20日","4,438.2","4,454.6","4,463.1","4,424.3","157.84M","-0.54%"
"2015年10月19日","4,462.1","4,428.1","4,464.8","4,420.8","153.18M","0.53%"
"2015年10月16日","4,438.6","4,419.9","4,438.8","4,405.9","182.37M","0.46%"
"2015年10月15日","4,418.2","4,362.0","4,418.3","4,357.2","179.80M","1.64%"
"2015年10月14日","4,346.9","4,356.8","4,373.7","4,329.0","180.33M","-0.14%"
"2015年10月13日","4,352.9","4,354.1","4,399.9","4,349.2","135.57M","-0.68%"
"2015年10月12日","4,382.6","4,378.6","4,389.8","4,364.0","117.69M","0.29%"
"2015年10月9日","4,370.0","4,355.2","4,378.3","4,341.5","157.89M","0.46%"
"2015年10月8日","4,350.1","4,316.2","4,358.1","4,275.6","175.57M","0.39%"
"2015年10月7日","4,333.5","4,331.9","4,342.6","4,279.2","198.89M","0.62%"
"2015年10月6日","4,306.7","4,315.3","4,332.0","4,273.7","190.27M","-0.57%"
"2015年10月5日","4,331.4","4,296.5","4,339.2","4,290.3","188.83M","1.50%"
"2015年10月2日","4,267.5","4,137.0","4,267.5","4,124.5","216.38M","1.78%"
"2015年10月1日","4,193.0","4,185.3","4,194.2","4,128.3","192.99M","0.28%"
"2015年9月30日","4,181.1","4,137.2","4,181.1","4,125.2","238.38M","2.39%"
"2015年9月29日","4,083.4","4,110.3","4,155.3","4,053.1","223.14M","-0.49%"
"2015年9月28日","4,103.5","4,206.7","4,207.0","4,092.3","222.96M","-2.87%"
"2015年9月25日","4,224.7","4,305.4","4,308.7","4,199.0","193.24M","-0.85%"
"2015年9月24日","4,261.1","4,239.9","4,275.6","4,198.1","197.53M","-0.29%"
"2015年9月23日","4,273.5","4,280.0","4,294.7","4,255.1","126.78M","-0.01%"
"2015年9月22日","4,274.1","4,273.3","4,286.6","4,233.9","175.38M","-1.43%"
"2015年9月21日","4,336.1","4,343.8","4,372.4","4,299.9","154.07M","0.28%"
"2015年9月18日","4,323.9","4,325.3","4,374.9","4,317.1","590.21M","-1.39%"
"2015年9月17日","4,385.0","4,379.0","4,450.7","4,368.8","180.84M","0.03%"
"2015年9月16日","4,383.7","4,357.4","4,388.3","4,346.5","142.05M","0.54%"
"2015年9月15日","4,360.3","4,322.4","4,373.2","4,303.9","139.57M","1.20%"
"2015年9月14日","4,308.8","4,334.9","4,334.9","4,293.8","142.70M","-0.33%"
"2015年9月11日","4,323.2","4,273.6","4,323.2","4,268.1","151.68M","0.63%"
"2015年9月10日","4,296.3","4,248.5","4,326.8","4,243.7","185.13M","1.01%"
"2015年9月9日","4,253.5","4,346.4","4,353.0","4,242.5","191.97M","-1.16%"
"2015年9月8日","4,303.5","4,267.4","4,306.5","4,247.1","193.37M","1.79%"
"2015年9月7日","4,227.7","4,209.0","4,243.0","4,196.4","-","0.45%"
"2015年9月6日","4,208.9","4,181.3","4,213.7","4,181.2","-","0.58%"
"2015年9月4日","4,184.7","4,175.6","4,210.8","4,160.4","177.08M","-1.18%"
"2015年9月3日","4,234.6","4,267.3","4,300.3","4,222.4","173.98M","-0.51%"
"2015年9月2日","4,256.2","4,207.7","4,256.2","4,166.1","193.15M","2.74%"
"2015年9月1日","4,142.6","4,177.9","4,229.3","4,121.8","254.64M","-3.09%"
"2015年8月31日","4,274.6","4,299.9","4,324.7","4,262.1","203.40M","-1.26%"
"2015年8月28日","4,329.1","4,307.0","4,340.7","4,295.6","240.92M","0.10%"
"2015年8月27日","4,324.8","4,281.6","4,329.0","4,231.1","259.20M","2.49%"
"2015年8月26日","4,219.6","4,141.2","4,227.9","4,052.6","303.37M","5.06%"
"2015年8月25日","4,016.3","4,187.3","4,207.4","4,015.9","324.00M","-0.55%"
"2015年8月24日","4,038.6","3,847.1","4,199.8","3,787.2","462.04M","-3.78%"
"2015年8月21日","4,197.3","4,313.2","4,361.3","4,197.3","337.10M","-4.28%"
"2015年8月20日","4,385.1","4,467.8","4,484.4","4,385.1","207.12M","-2.79%"
"2015年8月19日","4,510.9","4,525.3","4,550.7","4,486.1","158.45M","-0.69%"
"2015年8月18日","4,542.1","4,556.2","4,562.1","4,536.0","128.56M","-0.53%"
"2015年8月17日","4,566.4","4,516.9","4,568.6","4,508.0","127.62M","0.79%"
"2015年8月14日","4,530.7","4,512.9","4,536.2","4,503.8","134.58M","0.25%"
"2015年8月13日","4,519.3","4,537.0","4,556.1","4,514.5","144.06M","-0.20%"
"2015年8月12日","4,528.2","4,475.9","4,539.2","4,436.5","194.63M","0.31%"
"2015年8月11日","4,514.0","4,548.8","4,567.7","4,491.1","176.04M","-1.29%"
"2015年8月10日","4,573.1","4,558.7","4,583.6","4,554.6","152.60M","1.17%"
"2015年8月7日","4,520.1","4,519.4","4,532.5","4,485.5","169.55M","-0.19%"
"2015年8月6日","4,528.5","4,608.7","4,612.6","4,508.3","206.47M","-1.60%"
"2015年8月5日","4,602.2","4,592.8","4,634.7","4,590.2","175.85M","0.76%"
"2015年8月4日","4,567.5","4,573.3","4,584.5","4,551.9","163.31M","-0.28%"
"2015年8月3日","4,580.5","4,595.3","4,607.5","4,549.6","147.61M","-0.18%"
"2015年7月31日","4,588.9","4,616.5","4,616.5","4,584.2","177.37M","-0.21%"
"2015年7月30日","4,598.6","4,570.8","4,606.6","4,541.0","165.46M","0.37%"
"2015年7月29日","4,581.6","4,570.5","4,586.8","4,552.8","168.92M","0.47%"
"2015年7月28日","4,560.2","4,539.5","4,568.8","4,506.2","179.91M","0.91%"
"2015年7月27日","4,519.1","4,530.4","4,552.0","4,511.9","188.29M","-0.84%"
"2015年7月24日","4,557.4","4,631.0","4,632.1","4,552.4","187.31M","-0.99%"
"2015年7月23日","4,602.8","4,627.6","4,641.6","4,592.5","174.04M","-0.44%"
"2015年7月22日","4,623.2","4,605.0","4,643.8","4,604.5","182.33M","-1.09%"
"2015年7月21日","4,674.4","4,679.5","4,686.4","4,661.8","160.46M","-0.11%"
"2015年7月20日","4,679.7","4,670.2","4,694.1","4,658.0","145.39M","0.39%"
"2015年7月17日","4,661.6","4,635.5","4,661.6","4,624.7","187.82M","1.45%"
"2015年7月16日","4,594.9","4,567.1","4,595.0","4,558.3","161.18M","1.47%"
"2015年7月15日","4,528.4","4,531.3","4,547.2","4,517.4","157.32M","0.11%"
"2015年7月14日","4,523.5","4,503.2","4,537.2","4,500.7","157.89M","0.65%"
"2015年7月13日","4,494.5","4,457.8","4,498.7","4,456.5","148.65M","1.68%"
"2015年7月10日","4,420.1","4,406.0","4,434.1","4,394.0","142.82M","1.57%"
"2015年7月9日","4,352.0","4,410.3","4,414.4","4,351.5","162.07M","0.01%"
"2015年7月8日","4,351.6","4,392.5","4,403.1","4,346.4","161.92M","-1.75%"
"2015年7月7日","4,429.1","4,422.7","4,434.9","4,344.1","181.15M","0.24%"
"2015年7月6日","4,418.7","4,394.4","4,444.4","4,394.4","161.70M","0.04%"
"2015年7月3日","4,416.9","4,427.0","4,435.8","4,412.1","-","-0.37%"
"2015年7月2日","4,433.4","4,440.2","4,445.8","4,417.5","134.29M","0.09%"
"2015年7月1日","4,429.2","4,433.8","4,445.9","4,409.4","145.38M","0.74%"
"2015年6月30日","4,396.8","4,414.9","4,420.5","4,381.9","184.07M","0.39%"
"2015年6月29日","4,379.9","4,433.1","4,460.1","4,377.2","176.07M","-2.33%"
"2015年6月26日","4,484.3","4,514.4","4,524.0","4,469.2","298.23M","-0.66%"
"2015年6月25日","4,514.0","4,540.4","4,546.1","4,508.6","132.99M","-0.23%"
"2015年6月24日","4,524.6","4,542.1","4,561.6","4,523.9","156.70M","-0.53%"
"2015年6月23日","4,548.7","4,549.5","4,551.8","4,530.0","122.73M","0.10%"
"2015年6月22日","4,544.0","4,541.9","4,558.0","4,534.8","132.20M","0.68%"
"2015年6月19日","4,513.4","4,538.7","4,539.5","4,511.2","343.61M","-0.41%"
"2015年6月18日","4,531.9","4,483.6","4,540.7","4,483.6","151.59M","1.41%"
"2015年6月17日","4,469.0","4,465.2","4,482.3","4,441.3","140.68M","0.29%"
"2015年6月16日","4,455.9","4,428.3","4,463.2","4,426.2","120.11M","0.52%"
"2015年6月15日","4,432.9","4,416.1","4,438.0","4,396.1","154.36M","-0.47%"
"2015年6月12日","4,453.8","4,467.4","4,476.2","4,449.2","128.06M","-0.77%"
"2015年6月11日","4,488.5","4,498.5","4,511.3","4,483.8","146.85M","0.07%"
"2015年6月10日","4,485.5","4,440.5","4,497.5","4,435.3","145.39M","1.31%"
"2015年6月9日","4,427.6","4,421.0","4,441.6","4,392.5","142.74M","-0.09%"
"2015年6月8日","4,431.5","4,476.7","4,477.8","4,423.8","141.68M","-1.02%"
"2015年6月5日","4,477.2","4,483.4","4,493.4","4,452.3","137.71M","-0.22%"
"2015年6月4日","4,487.0","4,501.7","4,526.2","4,475.0","151.45M","-0.73%"
"2015年6月3日","4,519.9","4,531.0","4,539.4","4,512.4","131.10M","0.24%"
"2015年6月2日","4,508.9","4,503.8","4,531.1","4,486.2","135.37M","-0.29%"
"2015年6月1日","4,521.9","4,530.0","4,535.4","4,488.2","166.09M","0.30%"
"2015年5月29日","4,508.3","4,532.1","4,539.6","4,499.6","211.76M","-0.60%"
"2015年5月28日","4,535.7","4,537.5","4,548.2","4,523.5","144.73M","-0.23%"
"2015年5月27日","4,546.1","4,488.0","4,551.5","4,479.7","159.72M","1.63%"
"2015年5月26日","4,473.0","4,516.6","4,521.9","4,456.8","174.43M","-1.17%"
"2015年5月25日","4,525.8","4,528.3","4,536.6","4,517.8","-","-0.05%"
"2015年5月24日","4,528.2","4,528.7","4,532.1","4,526.6","-","0.02%"
"2015年5月22日","4,527.2","4,522.9","4,542.5","4,522.6","133.96M","-0.05%"
"2015年5月21日","4,529.5","4,499.4","4,537.3","4,495.4","144.15M","0.54%"
"2015年5月20日","4,505.3","4,505.6","4,533.9","4,484.5","155.39M","0.04%"
"2015年5月19日","4,503.7","4,514.7","4,521.9","4,498.5","147.13M","-0.20%"
"2015年5月18日","4,513.0","4,487.1","4,521.0","4,483.8","139.82M","0.42%"
"2015年5月15日","4,494.3","4,505.4","4,509.1","4,482.5","180.85M","-0.02%"
"2015年5月14日","4,495.0","4,461.1","4,496.3","4,448.4","157.34M","1.55%"
"2015年5月13日","4,426.6","4,436.1","4,460.5","4,421.8","132.48M","0.13%"
"2015年5月12日","4,420.6","4,412.8","4,441.4","4,380.5","148.17M","-0.41%"
"2015年5月11日","4,438.6","4,457.6","4,468.8","4,437.5","138.99M","-0.45%"
"2015年5月8日","4,458.6","4,445.0","4,466.2","4,441.7","165.76M","1.30%"
"2015年5月7日","4,401.5","4,377.8","4,413.7","4,373.3","175.32M","0.50%"
"2015年5月6日","4,379.8","4,420.3","4,430.0","4,349.9","179.11M","-0.67%"
"2015年5月5日","4,409.4","4,464.2","4,472.2","4,407.3","166.50M","-1.63%"
"2015年5月4日","4,482.6","4,491.2","4,510.5","4,480.9","141.00M","0.08%"
"2015年5月1日","4,479.1","4,437.7","4,479.1","4,435.2","156.48M","1.47%"
"2015年4月30日","4,414.3","4,459.2","4,480.4","4,395.1","202.80M","-1.65%"
"2015年4月29日","4,488.1","4,490.6","4,517.0","4,464.0","163.81M","-0.60%"
"2015年4月28日","4,515.3","4,529.4","4,537.1","4,479.0","183.14M","-0.22%"
"2015年4月27日","4,525.0","4,548.5","4,562.3","4,516.3","210.82M","-0.26%"
"2015年4月24日","4,536.8","4,529.7","4,543.6","4,517.9","204.32M","1.33%"
"2015年4月23日","4,477.1","4,445.2","4,496.1","4,444.3","190.91M","0.36%"
"2015年4月22日","4,460.8","4,448.6","4,466.8","4,419.4","146.87M","0.56%"
"2015年4月21日","4,436.0","4,444.5","4,448.7","4,431.0","146.39M","0.42%"
"2015年4月20日","4,417.4","4,373.6","4,423.9","4,373.1","146.09M","1.51%"
"2015年4月17日","4,351.8","4,379.6","4,390.3","4,333.1","209.10M","-1.52%"
"2015年4月16日","4,418.8","4,412.1","4,427.2","4,409.0","140.52M","-0.13%"
"2015年4月15日","4,424.5","4,409.7","4,435.3","4,406.0","152.83M","0.61%"
"2015年4月14日","4,397.6","4,409.3","4,418.9","4,375.1","131.75M","-0.26%"
"2015年4月13日","4,409.2","4,428.1","4,448.2","4,407.1","147.29M","-0.29%"
"2015年4月10日","4,422.0","4,402.0","4,422.6","4,394.4","134.01M","0.41%"
"2015年4月9日","4,404.0","4,375.8","4,405.6","4,361.2","149.90M","0.64%"
"2015年4月8日","4,376.0","4,345.2","4,382.8","4,345.1","149.86M","0.73%"
"2015年4月7日","4,344.1","4,349.3","4,379.4","4,343.7","137.14M","-0.16%"
"2015年4月6日","4,351.0","4,286.2","4,361.6","4,283.9","172.12M","1.02%"
"2015年4月3日","4,307.3","4,306.8","4,313.8","4,262.0","-","-0.20%"
"2015年4月2日","4,316.0","4,316.2","4,327.8","4,302.5","149.55M","0.11%"
"2015年4月1日","4,311.3","4,328.2","4,334.6","4,284.1","178.11M","-0.52%"
"2015年3月31日","4,333.7","4,364.1","4,377.4","4,333.7","186.42M","-1.12%"
"2015年3月30日","4,382.8","4,359.8","4,384.2","4,359.8","171.23M","1.15%"
"2015年3月27日","4,332.9","4,314.6","4,342.9","4,309.5","172.81M","0.41%"
"2015年3月26日","4,315.3","4,288.2","4,340.2","4,281.0","211.46M","-0.32%"
"2015年3月25日","4,329.3","4,437.4","4,442.5","4,329.3","211.93M","-2.29%"
"2015年3月24日","4,431.0","4,444.4","4,467.8","4,431.0","140.20M","-0.33%"
"2015年3月23日","4,445.5","4,454.1","4,466.3","4,445.5","142.74M","-0.29%"
"2015年3月20日","4,458.5","4,468.3","4,478.7","4,456.4","445.34M","0.72%"
"2015年3月19日","4,426.8","4,424.8","4,440.0","4,419.8","151.12M","0.10%"
"2015年3月18日","4,422.5","4,366.8","4,440.5","4,344.5","193.47M","1.07%"
"2015年3月17日","4,375.6","4,355.8","4,385.0","4,349.7","144.34M","0.12%"
"2015年3月16日","4,370.5","4,338.3","4,371.5","4,327.3","144.84M","1.29%"
"2015年3月13日","4,314.9","4,328.1","4,347.9","4,289.3","162.06M","-0.49%"
"2015年3月12日","4,336.2","4,302.7","4,339.2","4,300.9","163.28M","0.72%"
"2015年3月11日","4,305.4","4,336.0","4,342.9","4,304.3","154.10M","-0.55%"
"2015年3月10日","4,329.1","4,376.0","4,381.6","4,329.1","179.46M","-1.90%"
"2015年3月9日","4,413.0","4,406.9","4,424.2","4,391.6","135.91M","0.31%"
"2015年3月6日","4,399.2","4,442.2","4,453.9","4,389.8","162.66M","-1.19%"
"2015年3月5日","4,452.1","4,454.9","4,464.5","4,433.9","137.75M","0.15%"
"2015年3月4日","4,445.4","4,442.4","4,452.4","4,421.0","143.57M","-0.30%"
"2015年3月3日","4,458.8","4,466.5","4,473.6","4,433.5","149.41M","-0.54%"
"2015年3月2日","4,483.0","4,452.8","4,484.0","4,450.9","159.10M","0.95%"
"2015年2月27日","4,440.7","4,459.9","4,464.3","4,435.6","157.30M","-0.48%"
"2015年2月26日","4,462.3","4,443.5","4,463.8","4,430.8","143.71M","0.49%"
"2015年2月25日","4,440.6","4,441.1","4,461.1","4,429.9","141.19M","-0.23%"
"2015年2月24日","4,451.0","4,442.1","4,455.5","4,428.8","144.74M","0.03%"
"2015年2月23日","4,449.5","4,441.3","4,449.5","4,430.9","150.41M","0.14%"
"2015年2月20日","4,443.0","4,406.8","4,444.6","4,397.6","170.39M","0.71%"
"2015年2月19日","4,411.9","4,388.9","4,415.8","4,388.4","131.40M","0.48%"
"2015年2月18日","4,390.9","4,378.7","4,393.2","4,374.2","124.39M","0.13%"
"2015年2月17日","4,385.3","4,379.3","4,387.3","4,370.6","162.95M","0.31%"
"2015年2月16日","4,371.6","4,371.4","4,387.9","4,364.9","-","0.00%"
"2015年2月15日","4,371.6","4,374.6","4,377.9","4,371.4","-","-0.28%"
"2015年2月13日","4,384.0","4,359.8","4,384.0","4,351.0","153.50M","0.83%"
"2015年2月12日","4,348.0","4,321.4","4,348.0","4,318.0","190.10M","1.18%"
"2015年2月11日","4,297.3","4,284.8","4,305.4","4,277.6","163.97M","0.38%"
"2015年2月10日","4,281.1","4,240.0","4,286.4","4,233.0","161.42M","1.54%"
"2015年2月9日","4,216.1","4,209.8","4,235.2","4,206.8","147.60M","-0.30%"
"2015年2月6日","4,228.7","4,260.0","4,271.3","4,214.9","167.84M","-0.65%"
"2015年2月5日","4,256.2","4,229.6","4,258.0","4,220.2","163.60M","0.83%"
"2015年2月4日","4,221.2","4,202.4","4,248.8","4,198.7","214.38M","-0.19%"
"2015年2月3日","4,229.1","4,201.9","4,229.1","4,174.2","203.04M","0.97%"
"2015年2月2日","4,188.6","4,162.2","4,189.1","4,094.7","208.98M","0.97%"
"2015年1月30日","4,148.4","4,178.6","4,210.9","4,144.0","274.93M","-0.79%"
"2015年1月29日","4,181.4","4,134.5","4,189.5","4,103.7","216.73M","0.99%"
"2015年1月28日","4,140.4","4,233.7","4,235.1","4,140.4","241.77M","-0.60%"
"2015年1月27日","4,165.5","4,200.9","4,209.4","4,151.1","212.92M","-2.58%"
"2015年1月26日","4,275.7","4,271.1","4,282.5","4,254.5","160.35M","-0.06%"
"2015年1月23日","4,278.1","4,268.5","4,292.9","4,258.5","150.75M","0.18%"
"2015年1月22日","4,270.4","4,215.0","4,274.1","4,173.5","198.40M","1.87%"
"2015年1月21日","4,192.1","4,158.1","4,211.3","4,145.8","172.84M","0.50%"
"2015年1月20日","4,171.2","4,164.4","4,181.3","4,117.1","179.53M","1.03%"
"2015年1月19日","4,128.6","4,127.6","4,154.9","4,113.2","-","0.01%"
"2015年1月18日","4,128.0","4,136.2","4,136.2","4,124.3","-","-0.34%"
"2015年1月16日","4,142.1","4,087.9","4,143.5","4,078.9","219.41M","1.28%"
"2015年1月15日","4,089.6","4,162.1","4,169.4","4,085.7","193.25M","-1.36%"
"2015年1月14日","4,145.8","4,122.1","4,165.0","4,108.3","203.67M","-0.49%"
"2015年1月13日","4,166.2","4,213.0","4,252.7","4,134.9","211.74M","-0.09%"
"2015年1月12日","4,170.0","4,221.5","4,223.9","4,158.1","175.80M","-1.03%"
"2015年1月9日","4,213.3","4,251.0","4,254.0","4,188.6","159.52M","-0.64%"
"2015年1月8日","4,240.5","4,195.5","4,247.9","4,192.6","201.71M","1.94%"
"2015年1月7日","4,160.0","4,139.9","4,170.0","4,126.4","178.56M","1.20%"
"2015年1月6日","4,110.8","4,174.8","4,176.3","4,090.3","195.67M","-1.20%"
"2015年1月5日","4,161.0","4,206.5","4,211.0","4,151.9","191.88M","-1.64%"
"2015年1月2日","4,230.2","4,258.6","4,276.7","4,206.5","133.32M","-0.43%"
"2015年1月1日","4,248.3","4,233.8","4,249.3","4,233.8","-","0.28%"
"2014年12月31日","4,236.3","4,294.9","4,307.0","4,233.7","127.54M","-1.08%"
"2014年12月30日","4,282.4","4,301.1","4,309.1","4,277.8","92.96M","-0.70%"
"2014年12月29日","4,312.6","4,309.7","4,321.2","4,306.7","93.19M","-0.03%"
"2014年12月26日","4,314.1","4,295.7","4,322.5","4,294.8","86.48M","0.55%"
"2014年12月25日","4,290.4","4,283.0","4,290.8","4,283.0","-","0.17%"
"2014年12月24日","4,283.1","4,283.2","4,298.9","4,281.8","62.56M","0.09%"
"2014年12月23日","4,279.3","4,309.0","4,309.0","4,274.5","147.97M","-0.33%"
"2014年12月22日","4,293.7","4,271.9","4,295.3","4,270.5","174.17M","0.28%"
"2014年12月19日","4,281.8","4,272.8","4,300.4","4,258.3","471.29M","0.33%"
"2014年12月18日","4,267.8","4,230.4","4,267.8","4,213.2","202.46M","2.47%"
"2014年12月17日","4,165.1","4,095.8","4,176.0","4,089.1","190.53M","1.85%"
"2014年12月16日","4,089.6","4,122.2","4,190.4","4,089.2","222.60M","-1.63%"
"2014年12月15日","4,157.4","4,224.2","4,236.1","4,145.0","198.27M","-1.00%"
"2014年12月12日","4,199.3","4,207.6","4,254.4","4,199.3","186.82M","-1.11%"
"2014年12月11日","4,246.5","4,241.7","4,296.8","4,238.3","157.51M","0.51%"
"2014年12月10日","4,224.9","4,284.5","4,297.0","4,218.9","167.92M","-1.63%"
"2014年12月9日","4,294.7","4,228.2","4,297.7","4,216.9","150.06M","0.38%"
"2014年12月8日","4,278.3","4,301.3","4,320.1","4,259.0","161.01M","-0.77%"
"2014年12月5日","4,311.6","4,318.3","4,324.4","4,302.0","140.59M","-0.01%"
"2014年12月4日","4,311.9","4,309.5","4,327.5","4,293.9","140.09M","-0.02%"
"2014年12月3日","4,312.9","4,312.2","4,319.0","4,287.0","157.31M","0.16%"
"2014年12月2日","4,306.0","4,291.3","4,312.9","4,283.9","140.52M","0.42%"
"2014年12月1日","4,287.8","4,324.0","4,332.5","4,274.7","161.88M","-1.15%"
"2014年11月28日","4,337.8","4,331.0","4,347.1","4,326.2","107.51M","0.24%"
"2014年11月27日","4,327.6","4,319.7","4,331.9","4,312.6","-","0.22%"
"2014年11月26日","4,318.0","4,291.9","4,319.4","4,289.5","125.09M","0.69%"
"2014年11月25日","4,288.2","4,290.7","4,302.4","4,279.9","169.83M","0.09%"
"2014年11月24日","4,284.3","4,262.1","4,285.0","4,258.4","148.71M","0.78%"
"2014年11月21日","4,251.3","4,284.4","4,285.3","4,237.4","227.19M","0.22%"
"2014年11月20日","4,242.1","4,204.5","4,245.2","4,202.4","146.09M","0.46%"
"2014年11月19日","4,222.7","4,233.7","4,235.8","4,204.2","146.19M","-0.46%"
"2014年11月18日","4,242.2","4,215.2","4,248.2","4,214.3","143.69M","0.67%"
